method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
linear_dynamics,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,clean,latent_mse,6,0.021293742016180593,0.0005194479762744675,0.00021206374829896467,0.027129893054663175,-21.511883687574826,-194.81872883660347,6.761261672900173e-11,0.0,0.03125
linear_dynamics,0.0,none,none,nll,clean,decision_kl,6,2.8449891539161043,0.13364067560336138,0.05455857735150797,1.647058173726034,72.73155249155943,25.95967885311557,1.584627543312428e-06,0.0,0.03125
linear_dynamics,0.0,none,none,nll,clean,action_mse,6,0.005671781577732034,0.00022765361660806975,9.293919979816018e-05,0.004408191715057003,28.6645850351518,19.891237958311486,5.933428392090802e-06,0.0,0.03125
linear_dynamics,0.0,none,none,nll,clean,nll,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,desaturation,latent_mse,6,0.08557490750232312,0.0018864518611380393,0.0007701407473519773,0.12343264818891042,-30.67076761461605,-129.9961238269651,5.109478025903993e-10,0.0,0.03125
linear_dynamics,0.0,none,none,nll,desaturation,decision_kl,6,5.7972722060038135,0.39605317802601075,0.1616880328618989,6.957377507300351,-16.674462469216934,-4.043073437396559,0.00989269081174631,0.0,0.03125
linear_dynamics,0.0,none,none,nll,desaturation,action_mse,6,0.02466283294027194,0.001547954952950096,0.0006319499632569462,0.03659972703136765,-32.61470797545906,-17.232772295485002,1.2049959358302544e-05,0.0,0.03125
linear_dynamics,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,blur,latent_mse,6,0.22011845371390457,0.022713533594262262,0.00927276126025109,0.283264537658031,-22.292265903174606,-9.723874673421285,0.00019548481426006858,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,blur,decision_kl,6,13.04371653244253,4.178085196729552,1.7056961389772125,12.36022743667487,5.529745300152272,1.4976292792844468,0.19449494136859818,4.0,0.21875
no_action_vjepa,0.0,none,none,nll,blur,action_mse,6,0.09408043945225368,0.011609846481278085,0.004739699978529674,0.09892488003059317,-4.897090172706116,-4.204433962490394,0.008453387541995924,1.0,0.0625
no_action_vjepa,0.0,none,none,nll,blur,nll,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,brightness,latent_mse,6,0.08992974211506945,0.0016916489685928932,0.0006906127994930058,0.12534608502761713,-28.254845697609547,-35.02217407481753,3.5711009848859855e-07,0.0,0.03125
