method,planner_score,task,visual_condition,success_mean,success_std,success_stderr,success_count,return_mean,return_std,return_stderr,return_count,episode_length_mean,episode_length_std,episode_length_stderr,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_stderr,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_stderr,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_stderr,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_stderr,mean_selected_planner_score_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_stderr,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_stderr,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_stderr,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_stderr,mean_action_mse_count,success_ci_low,success_ci_high
bc_plus_de_vjepa,action_mean_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,0.039056673294247155,60,720.8149351525864,306.28204159071004,39.54084154410758,60,184.81666666666666,46.07565321521811,5.948341252272265,60,0.25158229018390627,0.07870238399881468,0.010160434084474345,60,0.6716384341682266,0.0457971160824888,0.005912382263060232,60,0.0,0.0,0.0,60,0.0011076678389275983,0.00034594216002901984,4.466094081811383e-05,60,-2.928341360300139,0.20268837851409027,0.026166957148495228,60,0.012556099671408543,0.0020133386222206343,0.00025992089847122344,60,3.4467832810026007,1.1699880820229898,0.15104481189787322,60,0.0014503568989310397,0.00035831359537127607,4.62580862530885e-05,60,0.03333333333333333,0.18333333333333332
bc_plus_vjepa,random_candidate_control,reach-v3,background_shift,0.11666666666666667,0.32373177151309335,0.041793591990281174,60,692.1576739332471,298.64603524354317,38.5550373636372,60,182.56666666666666,48.508383572699664,6.262405390950241,60,0.24993536549946854,0.08516116063914896,0.010994258563303948,60,0.7094750584167948,0.05458969608735568,0.007047499460695091,60,0.10862064462174695,0.0035229012270817607,0.00045480459276071107,60,0.0013853729751225786,7.477976502593726e-05,9.654026152625295e-06,60,-2.912730790664307,0.24508757414022933,0.031640669766916124,60,0.014415666444850518,0.0013703970674465832,0.00017691750066373664,60,3.1540809209251024,0.910176205568629,0.11750324287605195,60,0.0015869063827278736,0.00039503260104039017,5.099848950128099e-05,60,0.04958333333333336,0.2
bc_plus_de_vjepa,random_candidate_control,reach-v3,background_shift,0.11666666666666667,0.32373177151309335,0.041793591990281174,60,692.1576739332471,298.64603524354317,38.5550373636372,60,182.56666666666666,48.508383572699664,6.262405390950241,60,0.24993536549946854,0.08516116063914896,0.010994258563303948,60,0.7094750584167948,0.05458969608735568,0.007047499460695091,60,0.10862064462174695,0.0035229012270817607,0.00045480459276071107,60,0.0013853729751225786,7.477976502593726e-05,9.654026152625295e-06,60,-2.912730790664307,0.24508757414022933,0.031640669766916124,60,0.012643633390707473,0.002070589658397075,0.0002673119754600392,60,3.4668067258359785,1.2361932178754862,0.15959185818421048,60,0.0014544285988030516,0.00037062197020576616,4.784709061151713e-05,60,0.05,0.2
bc_only,bc_only,button-press-v3,clean,0.9833333333333333,0.12909944487358058,0.016666666666666666,60,57.47744126588153,18.49086189274172,2.3871600055870013,60,72.11666666666666,17.624224148488302,2.275277553897393,60,0.019525824703124594,0.0008372418774424428,0.00010808746160273374,60,0.8601143511181804,0.03401529145204054,0.004391355243671484,60,0.0,0.0,0.0,60,,,,0,-2.622772745857547,0.4400215504964713,0.05680653790150664,60,,,,0,,,,0,,,,0,0.95,1.0
bc_plus_vjepa,entropy_score,button-press-v3,clean,0.75,0.4366668823046865,0.05637345210021216,60,63.78614665476496,33.37783730312768,4.309060266914472,60,101.91666666666667,57.27432993982992,7.394084200738337,60,0.030974057711060085,0.026029720669796395,0.00336042248868508,60,0.8975869138208332,0.0602363397128507,0.007776478018145441,60,0.14178614304206918,0.006396799527675992,0.0008258232679905529,60,-2.9641816004445394,0.5712632378783404,0.07374976688677795,60,-2.7874105311821404,0.6169178183822878,0.07964374788577375,60,0.0052319510136790235,0.0012162371135227329,0.0001570155361904308,60,1.0463832654135148,0.476655201804551,0.06153592194907205,60,0.0009683925503077499,0.00028350931808441925,3.66008955811859e-05,60,0.65,0.85
bc_plus_de_vjepa,entropy_score,button-press-v3,clean,0.9333333333333333,0.2515488742932317,0.03247482002983031,60,51.31040121467884,24.678246962898474,3.1859479833633184,60,75.86666666666666,33.97529843805353,4.386192167766939,60,0.022057763133717823,0.013334142910279656,0.0017214304475820935,60,0.9313979465525589,0.04756543419687327,0.0061406711499871645,60,0.13857446085101965,0.006492825001665598,0.0008382201033763335,60,-2.629408311567724,0.4114329560411044,0.053115766227602855,60,-2.4667953699636627,0.4303251316163012,0.055554735606814974,60,0.004535703962577067,0.000970234397337212,0.00012525672209348705,60,0.7707958410077471,0.23057099006341797,0.02976658682113912,60,0.0010385811842874583,0.00037083215049449255,4.787422477011507e-05,60,0.8666666666666667,0.9833333333333333
bc_plus_vjepa,decision_consistency_score,button-press-v3,clean,1.0,0.0,0.0,60,56.325143964129765,11.176868799519166,1.4429275574427671,60,72.2,14.756555567048494,1.9050631319521054,60,0.019449350136036405,0.000400586814893223,5.171553542639087e-05,60,0.9138999759110427,0.035292635113400285,0.004556259601265814,60,0.14805687301092754,0.003900143522806955,0.0005035063637216687,60,0.9278305316018359,0.2478630188938247,0.03199897814388258,60,-2.6915597057239586,0.337645268439232,0.04358981671969594,60,0.004379855199696949,0.0006829217730497305,8.816482179280158e-05,60,0.7918578872737623,0.26527385795108605,0.03424670780095827,60,0.0008938130661708632,0.00029935109845950043,3.864606063341806e-05,60,1.0,1.0
bc_plus_de_vjepa,decision_consistency_score,button-press-v3,clean,1.0,0.0,0.0,60,54.82442590609074,11.401950719699224,1.471985508389092,60,71.1,15.79605185599516,2.039261525803267,60,0.019465167817163016,0.00046368999180863645,5.9862120535930084e-05,60,0.9273632484441715,0.03573565470333578,0.004613453184394607,60,0.1480720816755913,0.004161112394505877,0.0005371973001872843,60,0.9183724156687634,0.2090142207375633,0.02698361986790345,60,-2.678198810119901,0.3843077381063214,0.04961391565014747,60,0.004292803021792194,0.0007736537019424827,9.987826344516506e-05,60,0.7303273239718566,0.24332429792030966,0.03141303178576571,60,0.0009000900960092734,0.00032047421782869774,4.137304361797981e-05,60,1.0,1.0
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,clean,0.9833333333333333,0.12909944487358058,0.016666666666666666,60,57.40004414342821,18.444707801626752,2.381201538045414,60,72.05,17.57928769695187,2.2694762829494506,60,0.01955250252190662,0.0008181434993853904,0.00010562187159758249,60,0.8605695483179265,0.03357678407492905,0.0043347441847134205,60,0.0002769373078322917,0.00040864591932669665,5.275596133493052e-05,60,0.0020471415860172067,0.0004833882285342356,6.240515196219331e-05,60,-2.6195556601578307,0.4538956613380916,0.05859767790927435,60,0.0038120705009675395,0.0007328213640410522,9.460683128919993e-05,60,0.7684146444300874,0.5026691868459032,0.06489431297686026,60,0.0008834366377218166,0.0002886943641636674,3.7270282151660774e-05,60,0.95,1.0
bc_plus_de_vjepa,action_mean_consistency_score,button-press-v3,clean,0.9833333333333333,0.12909944487358058,0.016666666666666666,60,57.71238471938781,18.45906850715873,2.3830554971575855,60,72.3,17.60229183845393,2.2724461048471603,60,0.019468884826340984,0.0008340323967929792,0.00010767311943255548,60,0.8599775914764762,0.034079527231268225,0.0043996480471107996,60,0.00029174605068664835,0.0004926730897644264,6.360382239273916e-05,60,0.002059022573403005,0.0005044977652898105,6.513038143887648e-05,60,-2.628808223764597,0.44940404998979966,0.058017813377621984,60,0.0036786383417856386,0.0006564975001306496,8.475346282776024e-05,60,0.7605473749123881,0.619316179447431,0.07995337496789014,60,0.000942791143185515,0.0003629167525000944,4.685235128308481e-05,60,0.95,1.0
bc_plus_vjepa,random_candidate_control,button-press-v3,clean,0.9166666666666666,0.27871780678530217,0.03598231413236439,60,67.37140157449326,37.07376397499375,4.786202348545843,60,81.96666666666667,36.24725199013241,4.679500110118883,60,0.01989120441072257,0.0016257738179169014,0.00020988649738307361,60,0.8748223125134699,0.041880076895446865,0.005406694678465058,60,0.10834480291938806,0.005173743443665837,0.0006679274064955866,60,0.0013681170922061315,0.0001146773708894649,1.4804784921391626e-05,60,-2.784809892777416,0.6953665974988942,0.08977144172073777,60,0.0038238772795783403,0.0006172634422065409,7.968836772961991e-05,60,0.9327224739680039,1.1730863898307793,0.15144480171590632,60,0.0009290508548441001,0.0003747603735130634,4.838135618115219e-05,60,0.8333333333333334,0.9833333333333333
bc_plus_de_vjepa,random_candidate_control,button-press-v3,clean,0.9166666666666666,0.27871780678530217,0.03598231413236439,60,67.37140157449326,37.07376397499375,4.786202348545843,60,81.96666666666667,36.24725199013241,4.679500110118883,60,0.01989120441072257,0.0016257738179169014,0.00020988649738307361,60,0.8748223125134699,0.041880076895446865,0.005406694678465058,60,0.10834480291938806,0.005173743443665837,0.0006679274064955866,60,0.0013681170922061315,0.0001146773708894649,1.4804784921391626e-05,60,-2.784809892777416,0.6953665974988942,0.08977144172073777,60,0.0036711583182719417,0.000549276342738423,7.091127092972097e-05,60,0.8866738609854389,0.8889908322528429,0.1147682229415444,60,0.0009742805905956751,0.00036651090453465953,4.731635431553843e-05,60,0.85,0.9833333333333333
bc_only,bc_only,button-press-v3,brightness,0.3333333333333333,0.4753826885415284,0.06137164119322156,60,64.46472554186735,22.99272526690637,2.968348068088362,60,165.08333333333334,49.83644152580321,6.433856935455853,60,0.059165171032525755,0.03509174636038697,0.004530324974770449,60,0.7889508053268407,0.02833958897970242,0.0036586252052250236,60,0.0,0.0,0.0,60,,,,0,-2.308259584926723,0.5007666434997384,0.06464869568702244,60,,,,0,,,,0,,,,0,0.21666666666666667,0.45
bc_plus_vjepa,entropy_score,button-press-v3,brightness,0.05,0.21978417765108274,0.02837401532675119,60,62.066799960769146,19.88693329245777,2.567392048294226,60,194.2,25.503605594211276,3.2925013244874193,60,0.0874542634025053,0.01946695648424565,0.002513173275494263,60,0.9257003563195012,0.08809915641301347,0.011373552186750784,60,0.1311506059355391,0.007486315751199324,0.000966479207628175,60,-2.51661716720418,0.6721544955223183,0.08677477224121288,60,-2.296924033972487,0.6959778027510122,0.08985034797949001,60,0.008535813924010989,0.001083739158384135,0.00013991012373515323,60,2.6180093281100953,1.3296032044181656,0.17165103559251904,60,0.002991167707788627,0.0008182870315895073,0.00010564040152545546,60,0.0,0.11666666666666667
bc_plus_de_vjepa,entropy_score,button-press-v3,brightness,0.15,0.3600847357902755,0.046486739497974494,60,60.31292062585184,19.315448393396377,2.4936136650717655,60,182.16666666666666,42.93636073826387,5.543060336201665,60,0.08092669936126627,0.02761717844915775,0.003565362406760878,60,0.9303475659867994,0.07153364335165573,0.00923495364648345,60,0.12750998750082213,0.01086076321776559,0.0014021185023169402,60,-2.59516558729584,0.6010929908935485,0.07760077144175732,60,-2.3505011173805364,0.5739646974881701,0.07409852382275536,60,0.007645689782835505,0.0008793757015796834,0.00011352691490925256,60,3.6178826441686014,1.5021134337046873,0.19392201042842308,60,0.00218298836354266,0.000442617879605248,5.714172254815883e-05,60,0.06666666666666667,0.25
bc_plus_vjepa,decision_consistency_score,button-press-v3,brightness,0.25,0.4366668823046865,0.05637345210021216,60,58.70055219398639,20.11699364504148,2.5970927121002028,60,175.16666666666666,43.5466500946201,5.621848353319509,60,0.07281016322730421,0.033030267057181935,0.004264189141108303,60,0.8896752807835351,0.03687759017016423,0.004760876419243614,60,0.15585079951236797,0.0034254731977663554,0.0004422266882609653,60,2.197055801439924,1.7970580910726293,0.23199920196305282,60,-1.9334937062051332,0.5925647661669823,0.07649978236380048,60,0.008786122910245891,0.0011754206133091744,0.000151746148671178,60,2.762411279135025,1.943708756254558,0.25093172142838116,60,0.00315544767161187,0.0011629884941981976,0.00015014116899534868,60,0.15,0.36666666666666664
bc_plus_de_vjepa,decision_consistency_score,button-press-v3,brightness,0.1,0.30253169045376643,0.039056673294247155,60,59.54378595270514,17.76649907020218,2.2936451673100864,60,190.11666666666667,29.907819773694953,3.861082930163114,60,0.08071585459892225,0.02675320069803123,0.00345382335870732,60,0.9213663457019348,0.034819172521314064,0.004495135843459076,60,0.15783093727415057,0.0032027413690019833,0.00041347213281180747,60,2.8916574291143298,1.464982719542201,0.1891284558422865,60,-2.015954087285395,0.6406888672352268,0.08271257709675094,60,0.007765191994554186,0.0009394095970397174,0.00012127725748674152,60,3.3676596812244384,1.4663002565764844,0.18929854914201288,60,0.00237347540954451,0.0006894067271914898,8.900202577253333e-05,60,0.03333333333333333,0.18333333333333332
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,brightness,0.3333333333333333,0.4753826885415284,0.06137164119322156,60,64.46632056809445,22.990816330112793,2.9681016254080124,60,165.08333333333334,49.83644152580321,6.433856935455853,60,0.05915763241354514,0.03510053767070051,0.004531459928051638,60,0.7889539825104408,0.028338625500497646,0.00365850082059454,60,2.5372752196483332e-06,1.965364934088552e-05,2.5372752196483332e-06,60,0.002570821112449255,0.0008456953591482807,0.00010917880139820637,60,-2.308627838593234,0.5006228471437167,0.0646301316572852,60,0.008569878175924065,0.0013424886034129346,0.0001733145334497183,60,3.3623266412283983,2.0843343941331063,0.2690864132134949,60,0.003209498687740531,0.0010192361678836165,0.00013158282346885044,60,0.21666666666666667,0.45
bc_plus_de_vjepa,action_mean_consistency_score,button-press-v3,brightness,0.3333333333333333,0.4753826885415284,0.06137164119322156,60,64.46472554186735,22.99272526690637,2.968348068088362,60,165.08333333333334,49.83644152580321,6.433856935455853,60,0.059165171032525755,0.03509174636038697,0.004530324974770449,60,0.7889508053268407,0.02833958897970242,0.0036586252052250236,60,0.0,0.0,0.0,60,0.0018161748430916397,0.0005374159980666937,6.93801070165914e-05,60,-2.308259584926723,0.5007666434997384,0.06464869568702244,60,0.00759543668007007,0.001030382795944668,0.00013302184696374449,60,3.7155944287396294,1.6553040473125271,0.21369883360503839,60,0.00234142455070894,0.0006169470991135498,7.964752801192516e-05,60,0.21666666666666667,0.45
bc_plus_vjepa,random_candidate_control,button-press-v3,brightness,0.3,0.4621247905424446,0.059660053921349286,60,66.02388763786584,23.037664896554862,2.9741497493288063,60,168.4,48.7091680369051,6.288326553818401,60,0.056390404143879067,0.03481995253388518,0.004495236542649002,60,0.8181729012467646,0.030584073168693455,0.003948386868051295,60,0.10866538736697641,0.004101354664179157,0.0005294826103751996,60,0.001380153557314458,9.298131204529523e-05,1.2003835768664782e-05,60,-2.3637235085824595,0.5314137895885254,0.06860522523404437,60,0.00858927655431483,0.0013470438380340697,0.00017390261171057575,60,3.368643677655805,2.241303268893481,0.28935100780748985,60,0.003191310719036916,0.0010254577397569558,0.00013238602494393964,60,0.18333333333333332,0.4166666666666667
bc_plus_de_vjepa,random_candidate_control,button-press-v3,brightness,0.3,0.4621247905424446,0.059660053921349286,60,66.02388763786584,23.037664896554862,2.9741497493288063,60,168.4,48.7091680369051,6.288326553818401,60,0.056390404143879067,0.03481995253388518,0.004495236542649002,60,0.8181729012467646,0.030584073168693455,0.003948386868051295,60,0.10866538736697641,0.004101354664179157,0.0005294826103751996,60,0.001380153557314458,9.298131204529523e-05,1.2003835768664782e-05,60,-2.3637235085824595,0.5314137895885254,0.06860522523404437,60,0.0076161771102116775,0.0010341697251543818,0.00013351073742249407,60,3.8602409469484624,1.6960957758961113,0.21896502312061286,60,0.002351269446789079,0.0005959007726631718,7.693045895055322e-05,60,0.18333333333333332,0.43333333333333335
bc_only,bc_only,button-press-v3,background_shift,0.8,0.4033755872716886,0.05207556439232955,60,48.41482232153789,25.804199980725386,3.3313078929185056,60,101.51666666666667,49.72006097418663,6.418832270848071,60,0.022451517196525626,0.01243803394013054,0.0016057432769896068,60,0.7730687330205879,0.022705361279843635,0.002931249536881904,60,0.0,0.0,0.0,60,,,,0,-0.900240286759294,0.4694443817542915,0.060605009083500264,60,,,,0,,,,0,,,,0,0.7,0.9
bc_plus_vjepa,entropy_score,button-press-v3,background_shift,0.7166666666666667,0.4544196025054849,0.05866531842313124,60,51.90244089918498,28.19908157387071,3.640485777131523,60,108.66666666666667,58.010713991926586,7.489150973077774,60,0.03248093319860218,0.027703809491052174,0.003576546426178268,60,0.8096726864575603,0.035608005577137766,0.004596973753063846,60,0.05860782780686758,0.023557574242832433,0.003041269757317827,60,-1.2059441854522552,0.40382579972319405,0.052133686569894075,60,-0.9673751917296911,0.4123003250121898,0.05322774308027054,60,0.012092563629859542,0.0011389329082727084,0.0001470356062062593,60,3.8663197330486385,2.617903409745046,0.33796987693073915,60,0.0014288034351032932,0.0006088568005387854,7.860307495706156e-05,60,0.6,0.8333333333333334
