candidate,candidate_planner_score,baseline,baseline_planner_score,planner_alpha,planning_horizon,metric,visual_condition,mean_difference,stderr,paired_t_pvalue,bootstrap_ci_low,bootstrap_ci_high,paired_units
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,success,background_shift,-0.03333333333333334,0.044095855184409845,0.4713616805472939,-0.12222222222222223,0.04444444444444443,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,success,brightness,-0.05555555555555555,0.04746668747398628,0.2755177146900525,-0.1444444444444445,0.022222222222222213,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,success,clean,-0.1111111111111111,0.0734930919740164,0.16902020301916992,-0.25555555555555554,0.011111111111111112,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,return,ALL,41.386574463878155,23.723531159652754,0.09287770642139812,-4.182747378250298,86.15786424382584,27
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,return,background_shift,6.391750918424176,36.33321598785445,0.8647280613489794,-67.89995930860339,62.24705906255268,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,return,brightness,94.2933626618863,50.01346578592766,0.09610982662581545,-0.036293102983461355,182.96159546125122,9
bc_plus_de_vjepa_cem,cem_value,bc_plus_vjepa_cem,cem_value,0.1,5,return,clean,23.474609811323983,33.50869933993367,0.5034439944911256,-34.92829122238836,88.60439423763158,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,success,ALL,-0.1592592592592593,0.0872595204577713,0.07949280044331972,-0.3333333333333333,-2.8475164613072827e-17,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,success,background_shift,-0.033333333333333326,0.023570226039551584,0.19501552810007583,-0.07777777777777778,0.0,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,success,brightness,0.2444444444444444,0.08678055195451839,0.022604618707160573,0.08888888888888888,0.4111111111111111,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,success,clean,-0.6888888888888889,0.09345891022922624,7.833969621853936e-05,-0.8555555555555556,-0.5111111111111112,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,return,ALL,13.993095353571734,21.156380510830846,0.514167030927686,-25.98515814476867,53.23370452550173,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,return,background_shift,7.224317252559215,19.040015159889943,0.7142434442996032,-27.298585338752353,41.58529500893777,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,return,brightness,69.40201722925927,42.442388414115705,0.14064519769339587,-11.014232375099073,151.37790575812298,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,1,return,clean,-34.647048421103285,38.92196258764304,0.3993536794257625,-105.39668667596683,33.7629996107278,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,success,ALL,-0.3111111111111111,0.08012336167697753,0.0006340178042836312,-0.4667592592592593,-0.15925925925925924,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,success,background_shift,-0.15555555555555556,0.13028932666176193,0.2667061332574953,-0.4113888888888889,0.06666666666666668,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,success,brightness,-0.04444444444444444,0.04746668747398628,0.3765038893622001,-0.13361111111111112,0.044444444444444446,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,success,clean,-0.7333333333333334,0.0957427107756338,5.964499476270011e-05,-0.8999999999999999,-0.5555555555555556,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,return,ALL,-121.45893744883523,34.71089127976383,0.0016998384316413017,-190.887258885813,-55.137199863272706,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,return,background_shift,-160.23286115107237,79.49180335488161,0.07857888956575391,-313.6734969267583,-24.512563410475078,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,return,brightness,-81.07803884100133,49.45752702626019,0.13977267678561564,-173.23682811576867,9.828853301639784,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,3,return,clean,-123.06591235443199,50.89378545887248,0.04197478675083046,-203.72059916188869,-24.953507174973705,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.01,5,success,ALL,-0.3333333333333333,0.0804191299830859,0.00032005961048980815,-0.4851851851851852,-0.1814814814814815,27
